A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V,apelido,apelido_abreviado,atleta_id,clube_id,clube_nome,entrou_em_campo,foto,jogos_num,media_num,minimo_para_valorizar,nome,pontos_num,posicao_id,preco_num,rodada_id,slug,status_id,temporada,variacao_num
,,,,,,,,,,,,,,,,,,,,Mateus Carvalho,M. Carvalho,118752,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Mateus Carvalho dos Santos,0.0,4,4.0,2,mateus-carvalho,5,2026,0.0
,1.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,Alexsander,Alexsander,118774,282,CAM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,1,1.7,,Alexsander Cristhian Gomes da Costa - Christian,0.0,4,7.14,2,alexsander,6,2026,0.0
,,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,Lautaro Díaz,L. Díaz,118775,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,3.15,,Lautaro Ariel Díaz,0.5,5,6.1,2,lautaro-diaz,6,2026,-0.84
,,,,,,,,,,,,,,,,,,,,Kaio César,K. César,118844,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,Kaio César Andrade Lima,0.0,5,8.0,2,kaio-cesar,5,2026,0.0
,,,,,3.0,,,,1.0,,,,,,,,,1.0,,Léo Derik,L. Derik,120433,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,10.0,,Leonardo Derik Dias Gonçalves,0.0,2,5.14,2,leo-derik,7,2026,0.0
,1.0,,,,,1.0,2.0,,,,,,,,,,,,,André,André,121792,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,0.55,,André Henrique da Silva Martins,2.1,5,3.14,2,andre,6,2026,0.22
,,,,,,,,,,,,,,,,,,,,Kayke,Kayke,121824,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,Kayke Ferrari Guimarães,0.0,5,4.0,2,kayke,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Gustavo Talles,G. Talles,121870,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,,Gustavo Talles da Silva,0.0,2,2.0,2,gustavo-talles,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Fernando,Fernando,122127,283,CRU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,,Luis Fernando Santos Oliveira,0.0,5,1.0,2,fernando,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,João Vitor,J. Vitor,122138,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,,João Vitor de Souza Martins,0.0,4,3.0,2,joao-vitor,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Batata,Batata,122316,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,João Vitor Vigolo Gomes,0.0,2,1.0,2,batata,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Dyogo Alves,D. Alves,122318,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Francisco Dyogo Bento Alves,0.0,1,3.0,2,dyogo-alves,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Daniel Sales,D. Sales,122320,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Daniel dos Santos Salles,0.0,2,2.0,2,daniel-sales,6,2026,0.0
,,,,,4.0,3.0,4.0,1.0,2.0,,1.0,,,,,,,,,Gustavinho,Gustavinho,122394,280,RBB,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,2,9.85,,Gustavo Ribeiro Neves,12.2,4,8.35,2,gustavinho,7,2026,2.45
,,,,,,,,,,,,,,,,,,,,Ryan,Ryan,122396,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,Ryan Gustavo de Lima,0.0,4,3.0,2,ryan,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Pablo Baianinho,P. Baianinho,122413,287,VIT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,,Pablo Santos de Alcântara,0.0,4,1.0,2,pablo-baianinho,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Isaac,Isaac,122439,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,Isaac Rodrigues de Lima,0.0,5,2.0,2,isaac,6,2026,0.0
,,,,,2.0,3.0,,,,,,,,,,,,,,Kayky Almeida,K. Almeida,122441,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,2,1.05,,Kayky Henrique Almeida Brandão da Silva,1.5,3,2.01,2,kayky-almeida,7,2026,0.16
,,,,,8.0,6.0,,1.0,7.0,,,,,,,,,,,Barros,Barros,122485,267,VAS,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,7.25,,Cauan Lucas Barros da Luz,5.5,4,7.67,2,barros,7,2026,0.42
,,,,,,,,,,,,,,,,,,,,GB,GB,122487,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,0.0,,Gabriel Souza da Silva,0.0,5,3.27,2,gb,7,2026,0.0
,,,,,,,,,,,,,,,,,,,,Freitas,Freitas,122554,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Francisco José Freire de Freitas,0.0,4,1.0,2,freitas,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Wallace Yan,W. Yan,122573,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Wallace Yan de Souza Barreto,0.0,5,5.0,2,wallace-yan,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Japa,Japa,122660,283,CRU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,,João Wellington Gadelha Melo de Oliveira,0.0,4,3.0,2,japa,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Lucas Cunha,L. Cunha,122755,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Lucas de Souza Cunha,0.0,3,3.0,2,lucas-cunha,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Guzmán Rodríguez,G. Rodríguez,122897,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Guzmán Rodríguez Ferrari,0.0,3,6.0,2,guzman-rodriguez,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Patrick,Patrick,122990,282,CAM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,,Patrick Roberto da Silva Campos,0.0,4,4.0,2,patrick,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Victor Nascimento,V. Nascimento,122994,265,BAH,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,,Victor dos Santos Nascimento,0.0,1,1.0,2,victor-nascimento,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Leozinho,Leozinho,123101,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,Leonardo Caetano Silva,0.0,5,3.0,2,leozinho,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Cadu,Cadu,123359,282,CAM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,,Carlos Eduardo Amaral Pereira de Castro,0.0,5,3.0,2,cadu,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Cauly,Cauly,123360,265,BAH,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,,Cauly Oliveira Souza,0.0,4,6.0,2,cauly,6,2026,0.0
,,,,,1.0,,,,1.0,,,,,2.0,,,1.0,,,Ítalo,Ítalo,123625,315,CHA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2,1.4,,Italo de Vargas da Rosa,-0.1,5,2.24,2,italo,7,2026,-0.41
1.0,,,,,5.0,4.0,,,3.0,,,,,,,,,,,Lucas Ronier,L. Ronier,123648,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,6.4,,Lucas Ronier Vieira Pires,7.8,5,6.43,2,lucas-ronier,6,2026,1.4
,,,,,,,,,,,,,,,,,,,,Janderson,Janderson,123649,283,CRU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,,José Janderson da Silva Marques,0.0,3,1.0,2,janderson,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Milans,Milans,123689,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,Pedro Milans Carámbula,0.0,2,6.0,2,milans,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Zé Guilherme,Z. Guilherme,123717,265,BAH,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,,José Guilherme de Lima Costa,0.0,2,3.0,2,ze-guilherme,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Herrera,Herrera,123738,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,José María Herrera Ares,0.0,5,5.0,2,herrera,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Alan Rodríguez,A. Rodríguez,123744,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Alan Jesús Rodríguez Guaglianoni,0.0,4,6.0,2,alan-rodriguez,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Lezcano,Lezcano,123788,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Rubén Darío Lezcano Portillo,0.0,4,4.0,2,lezcano,6,2026,0.0
,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,Aguirre,Aguirre,123869,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,6.7,,Juan Felipe Aguirre Tabares,0.0,3,5.62,2,aguirre,7,2026,0.0
,,,,,1.0,1.0,2.0,4.0,2.0,,,,,1.0,,,,,,Henry Mosquera,H. Mosquera,124239,280,RBB,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,2,3.85,,Henry David Mosquera Sánchez,4.8,5,5.0,2,henry-mosquera,7,2026,0.71
,,,,,,,,,,,,,,,,,,,,Allex,Allex,124270,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Allex Rodrigues Pereira da Silva,0.0,4,1.0,2,allex,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Gustavo Prado,G. Prado,124271,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Gustavo Prado Alves,0.0,4,4.0,2,gustavo-prado,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,João Almeida,J. Almeida,124358,294,CFC,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,,João Vitor da Silva Almeida,0.0,2,1.0,2,joao-almeida,6,2026,0.0
,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,1.0,,Mateo Ponte,M. Ponte,124481,263,BOT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,2,2.7,,Mateo Ponte Costa,-0.8,2,5.15,2,mateo-ponte,7,2026,-1.12
,,,,,,,,,1.0,,,,,,,,,,,Giay,Giay,124526,275,PAL,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,0.5,,Agustín Giay,0.0,2,5.9,2,giay,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Iván Román,I. Román,124661,282,CAM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,,Ivan Ramiro Román Hurtado,0.0,3,5.0,2,ivan-roman,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Felipe Negrucci,F. Negrucci,124674,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Felipe Negrucci Berdague,0.0,4,2.0,2,felipe-negrucci,6,2026,0.0
1.0,,,,,,,,,1.0,,,,,,,,,,,Nathan Fernandes,N. Fernandes,124757,263,BOT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,2,2.75,,Nathan Ribeiro Fernandes,0.0,5,5.16,2,nathan-fernandes,6,2026,-0.86
,,,,,,,,,,,,,,,,,,,,Gustavo Henrique,G. Henrique,124758,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Gustavo Henrique da Silva,0.0,3,3.0,2,gustavo-henrique,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Ruan Assis,R. Assis,124834,294,CFC,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,,Ruan Lucas de Assis,0.0,5,1.0,2,ruan-assis,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Jonathan Jesus,J. Jesus,124912,283,CRU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,0.0,,Jonathan de Jesus Alves,0.0,3,4.91,2,jonathan-jesus,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Viery,Viery,125467,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Viery Fernandes Santos Lopes,0.0,3,3.0,2,viery,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,João Pedro,J. Pedro,125488,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,João Pedro de Sousa Rodrigues - Tchoca,0.0,3,5.0,2,joao-pedro,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Jean Gabriel,J. Gabriel,125551,294,CFC,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,,Jean Gabriel Silveira,0.0,4,2.0,2,jean-gabriel,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Dudu,Dudu,125746,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,0.0,,Eduardo Kogitzki Anastacio,0.0,4,0.82,2,dudu,6,2026,0.0
,,,12.0,,,,,,2.0,,,,2.0,,,,,,,Pedro Morisco,P. Morisco,125803,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,7.3,,Pedro Luccas Morisco da Silva,2.9,1,8.46,2,pedro-morisco,7,2026,-0.55
,,,,,1.0,,,,2.0,,,,,,,,,,,Zapelli,Zapelli,125926,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,2.5,,Bruno Zapelli,0.0,4,5.79,2,zapelli,7,2026,0.0
,,,,,,,,,,,,,,,,,,,,Ythallo,Ythallo,126013,263,BOT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,,Ythallo Rycklem Rodrigues de Oliveira - Ryckelm,0.0,3,4.0,2,ythallo,6,2026,0.0
1.0,,,,,,1.0,,2.0,,,,,,,,,,,,Marcelinho,Marcelinho,126120,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,1,6.3,,Marcelo Braz da Silva,0.0,4,3.03,2,marcelinho,6,2026,0.0
,1.0,,,,2.0,3.0,1.0,,2.0,,,,,1.0,,,,,,Paulinho,Paulinho,126182,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,2,1.6,,Paulo Lucas Santos de Paula,3.0,4,4.45,2,paulinho,7,2026,0.29
,,,,,3.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,,,Barreal,Barreal,126471,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,9.1,,Álvaro Martín Barreal,5.6,4,13.75,2,barreal,7,2026,-0.49
,,,,,,,,,,,,,,,,,,,1.0,Fernando Seabra,F. Seabra,126977,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,4.91,,Fernando Seabra,5.49,6,5.6,2,fernando-seabra,7,2026,0.81
,,,,,,,,,,,,,,,,,,,,Bahia,Bahia,127242,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,Luiz Gustavo Lemos Carvalho,0.0,4,2.0,2,bahia,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Júlio Fidelis,J. Fidelis,127932,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Julio Cesar Lima Fidelis,0.0,2,2.0,2,julio-fidelis,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Matheus Reis,M. Reis,127969,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Matheus dos Reis Francisco,0.0,5,1.0,2,matheus-reis,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Felipe Chiqueti,F. Chiqueti,127970,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,Felipe Chiqueti Bandeira,0.0,4,1.0,2,felipe-chiqueti,7,2026,0.0
,,,,,,,,,,,,,,,,,,,,Alejandro García,A. García,128427,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,Alejandro García Castillo,0.0,4,4.0,2,alejandro-garcia,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Marcão,Marcão,128429,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,Marcos André Paulino Maia,0.0,3,3.0,2,marcao,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,João Cruz,J. Cruz,128431,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,João Victor Machado Cruz,0.0,4,5.0,2,joao-cruz,6,2026,0.0
,,,,,,1.0,1.0,1.0,,,,,,,,,,,,Johan Rojas,J. Rojas,128433,267,VAS,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,0.85,,Johan Rojas Echavarría,0.0,4,4.78,2,johan-rojas,6,2026,-0.73
,,,,,,,,,,,,,,,,,,,,Felipe Cardoso,F. Cardoso,129317,287,VIT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,,Felipe Cardoso,0.0,4,3.0,2,felipe-cardoso,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Ruan Pablo,R. Pablo,129663,265,BAH,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,,Ruan Pablo Barbosa Sousa,0.0,5,2.0,2,ruan-pablo,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,JP,JP,129666,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,João Pedro Murilo de Paula Morais,0.0,4,1.0,2,jp,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Cristhian Loor,C. Loor,129930,263,BOT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,,Cristhian Joel Loor Santamaría - Christian,0.0,1,2.0,2,cristhian-loor,6,2026,0.0
,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,Noriega,Noriega,130048,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,4.0,,Erick Carlos Noriega Loret de Mola,4.0,3,5.69,2,noriega,7,2026,0.69
,,,,,,,,,,,,,,,,,,,,Léo Nannetti,L. Nannetti,130189,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Leonardo Nannetti Lopes,0.0,1,2.0,2,leo-nannetti,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Guilherme Estrella,G. Estrella,130255,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Guilherme Estrella de Paiva,0.0,4,3.0,2,guilherme-estrella,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Phillipe Gabriel,P. Gabriel,130280,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Phillipe Gabriel Pires de Oliveira,0.0,1,1.0,2,phillipe-gabriel,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Matheus Dias,M. Dias,130283,294,CFC,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,,Matheus Dalsasso Dias,0.0,4,1.0,2,matheus-dias,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Guilherme Gomes,G. Gomes,130382,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Guilherme Henrique Bernardineli Gomes,0.0,4,3.0,2,guilherme-gomes,6,2026,0.0
,,,,,2.0,,,,,,,,,,,,,,,Robert,Robert,130414,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,3.0,,Robert dos Santos Conceição,0.0,4,3.51,2,robert,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Diego,Diego,130438,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Diego Esser Pereira,0.0,1,1.0,2,diego,6,2026,0.0
,,,,,,1.0,,,,,,,,,,,,,,Riquelme Fillipi,R. Fillipi,130608,275,PAL,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,-0.3,,Riquelme Fillipi Marinho de Souza,0.0,5,0.71,2,riquelme-fillipi,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Luighi,Luighi,130612,275,PAL,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,2,0.0,,Luighi Hanri Sousa Santos,0.0,5,2.86,2,luighi,6,2026,-0.41
